"EOrd11817","IA, administrativeArea2, ocd-division/country:us/state:ia/county:winneshiek, Winneshiek County","No_Match"
"EOrd11816","IA, administrativeArea2, ocd-division/country:us/state:ia/county:washington, Washington County","No_Match"
"EOrd11815","IA, administrativeArea2, ocd-division/country:us/state:ia/county:mahaska, Mahaska County","No_Match"
"EOrd20771","NY, administrativeArea2, ocd-division/country:us/state:ny/county:orleans, Orleans County","No_Match"
"EOrd20770","NY, administrativeArea2, ocd-division/country:us/state:ny/county:delaware, Delaware County","No_Match"
"EOrd11819","IA, administrativeArea2, ocd-division/country:us/state:ia/county:jones, Jones County","No_Match"
"EOrd20773","NY, administrativeArea2, ocd-division/country:us/state:ny/county:essex, Essex County","No_Match"
"EOrd18452","MS, administrativeArea2, ocd-division/country:us/state:ms/county:tunica, Tunica County","No_Match"
"EOrd14094","KS, administrativeArea2, ocd-division/country:us/state:ks/county:clay, Clay County","No_Match"
"EOrd20772","NY, administrativeArea2, ocd-division/country:us/state:ny/county:wyoming, Wyoming County","No_Match"
"EOrd19300","NC, administrativeArea2, ocd-division/country:us/state:nc/county:martin, Martin County","No_Match"
"EOrd18453","MS, administrativeArea2, ocd-division/country:us/state:ms/county:montgomery, Montgomery County","No_Match"
"EOrd14095","KS, administrativeArea2, ocd-division/country:us/state:ks/county:grant, Grant County","No_Match"
"EOrd20775","NY, administrativeArea2, ocd-division/country:us/state:ny/county:schoharie, Schoharie County","No_Match"
"EOrd18450","MS, administrativeArea2, ocd-division/country:us/state:ms/county:jefferson_davis, Jefferson Davis County","No_Match"
"EOrd14096","KS, administrativeArea2, ocd-division/country:us/state:ks/county:thomas, Thomas County","No_Match"
"EOrd20774","NY, administrativeArea2, ocd-division/country:us/state:ny/county:seneca, Seneca County","No_Match"
"EOrd18451","MS, administrativeArea2, ocd-division/country:us/state:ms/county:noxubee, Noxubee County","No_Match"
"EOrd14097","KS, administrativeArea2, ocd-division/country:us/state:ks/county:anderson, Anderson County","No_Match"
"EOrd20777","NY, administrativeArea2, ocd-division/country:us/state:ny/county:yates, Yates County","No_Match"
"EOrd14090","KS, administrativeArea2, ocd-division/country:us/state:ks/county:linn, Linn County","No_Match"
"EOrd20776","NY, administrativeArea2, ocd-division/country:us/state:ny/county:lewis, Lewis County","No_Match"
"EOrd14091","KS, administrativeArea2, ocd-division/country:us/state:ks/county:cloud, Cloud County","No_Match"
"EOrd14092","KS, administrativeArea2, ocd-division/country:us/state:ks/county:wilson, Wilson County","No_Match"
"EOrd20779","NY, administrativeArea2, ocd-division/country:us/state:ny/county:hamilton, Hamilton County","No_Match"
"EOrd20778","NY, administrativeArea2, ocd-division/country:us/state:ny/county:schuyler, Schuyler County","No_Match"
"EOrd14093","KS, administrativeArea2, ocd-division/country:us/state:ks/county:coffey, Coffey County","No_Match"
"EOrd19307","NC, administrativeArea2, ocd-division/country:us/state:nc/county:bertie, Bertie County","No_Match"
"EOrd9460","AR, administrativeArea2, ocd-division/country:us/state:ar/county:woodruff, Woodruff County","No_Match"
"EOrd20769","NY, administrativeArea2, ocd-division/country:us/state:ny/county:allegany, Allegany County","No_Match"
"EOrd19308","NC, administrativeArea2, ocd-division/country:us/state:nc/county:avery, Avery County","No_Match"
"EOrd19305","NC, administrativeArea2, ocd-division/country:us/state:nc/county:warren, Warren County","No_Match"
"EOrd18458","MS, administrativeArea2, ocd-division/country:us/state:ms/county:claiborne, Claiborne County","No_Match"
"EOrd19306","NC, administrativeArea2, ocd-division/country:us/state:nc/county:polk, Polk County","No_Match"
"EOrd18459","MS, administrativeArea2, ocd-division/country:us/state:ms/county:humphreys, Humphreys County","No_Match"
"EOrd9461","AR, administrativeArea2, ocd-division/country:us/state:ar/county:calhoun, Calhoun County","No_Match"
"EOrd19303","NC, administrativeArea2, ocd-division/country:us/state:nc/county:madison, Madison County","No_Match"
"EOrd18456","MS, administrativeArea2, ocd-division/country:us/state:ms/county:webster, Webster County","No_Match"
"EOrd14098","KS, administrativeArea2, ocd-division/country:us/state:ks/county:doniphan, Doniphan County","No_Match"
"EOrd19304","NC, administrativeArea2, ocd-division/country:us/state:nc/county:northampton, Northampton County","No_Match"
"EOrd18457","MS, administrativeArea2, ocd-division/country:us/state:ms/county:wilkinson, Wilkinson County","No_Match"
"EOrd14099","KS, administrativeArea2, ocd-division/country:us/state:ks/county:kingman, Kingman County","No_Match"
"EOrd19301","NC, administrativeArea2, ocd-division/country:us/state:nc/county:caswell, Caswell County","No_Match"
"EOrd18454","MS, administrativeArea2, ocd-division/country:us/state:ms/county:carroll, Carroll County","No_Match"
"EOrd19302","NC, administrativeArea2, ocd-division/country:us/state:nc/county:greene, Greene County","No_Match"
"EOrd18455","MS, administrativeArea2, ocd-division/country:us/state:ms/county:kemper, Kemper County","No_Match"
"EOrd11821","IA, administrativeArea2, ocd-division/country:us/state:ia/county:buena_vista, Buena Vista County","No_Match"
"EOrd11820","IA, administrativeArea2, ocd-division/country:us/state:ia/county:carroll, Carroll County","No_Match"
"EOrd11825","IA, administrativeArea2, ocd-division/country:us/state:ia/county:poweshiek, Poweshiek County","No_Match"
"EOrd11824","IA, administrativeArea2, ocd-division/country:us/state:ia/county:jackson, Jackson County","No_Match"
"EOrd11823","IA, administrativeArea2, ocd-division/country:us/state:ia/county:henry, Henry County","No_Match"
"EOrd19309","NC, administrativeArea2, ocd-division/country:us/state:nc/county:yancey, Yancey County","No_Match"
"EOrd11822","IA, administrativeArea2, ocd-division/country:us/state:ia/county:fayette, Fayette County","No_Match"
"EOrd11807","IA, administrativeArea2, ocd-division/country:us/state:ia/county:lee, Lee County","No_Match"
"EOrd11806","IA, administrativeArea2, ocd-division/country:us/state:ia/county:jasper, Jasper County","No_Match"
"EOrd11805","IA, administrativeArea2, ocd-division/country:us/state:ia/county:webster, Webster County","No_Match"
"EOrd11804","IA, administrativeArea2, ocd-division/country:us/state:ia/county:des_moines, Des Moines County","No_Match"
"EOrd20760","NY, administrativeArea2, ocd-division/country:us/state:ny/county:otsego, Otsego County","No_Match"
"EOrd11809","IA, administrativeArea2, ocd-division/country:us/state:ia/county:sioux, Sioux County","No_Match"
"EOrd11808","IA, administrativeArea2, ocd-division/country:us/state:ia/county:wapello, Wapello County","No_Match"
"EOrd20762","NY, administrativeArea2, ocd-division/country:us/state:ny/county:fulton, Fulton County","No_Match"
"EOrd18441","MS, administrativeArea2, ocd-division/country:us/state:ms/county:smith, Smith County","No_Match"
"EOrd14083","KS, administrativeArea2, ocd-division/country:us/state:ks/county:allen, Allen County","No_Match"
"EOrd20761","NY, administrativeArea2, ocd-division/country:us/state:ny/county:genesee, Genesee County","No_Match"
"EOrd18442","MS, administrativeArea2, ocd-division/country:us/state:ms/county:tallahatchie, Tallahatchie County","No_Match"
"EOrd14084","KS, administrativeArea2, ocd-division/country:us/state:ks/county:marion, Marion County","No_Match"
"EOrd20764","NY, administrativeArea2, ocd-division/country:us/state:ny/county:tioga, Tioga County","No_Match"
"EOrd14085","KS, administrativeArea2, ocd-division/country:us/state:ks/county:nemaha, Nemaha County","No_Match"
"EOrd20763","NY, administrativeArea2, ocd-division/country:us/state:ny/county:franklin, Franklin County","No_Match"
"EOrd18440","MS, administrativeArea2, ocd-division/country:us/state:ms/county:clarke, Clarke County","No_Match"
"EOrd14086","KS, administrativeArea2, ocd-division/country:us/state:ks/county:rice, Rice County","No_Match"
"EOrd20766","NY, administrativeArea2, ocd-division/country:us/state:ny/county:chenango, Chenango County","No_Match"
"EOrd20765","NY, administrativeArea2, ocd-division/country:us/state:ny/county:montgomery, Montgomery County","No_Match"
"EOrd14080","KS, administrativeArea2, ocd-division/country:us/state:ks/county:osage, Osage County","No_Match"
"EOrd20768","NY, administrativeArea2, ocd-division/country:us/state:ny/county:greene, Greene County","No_Match"
"EOrd14081","KS, administrativeArea2, ocd-division/country:us/state:ks/county:bourbon, Bourbon County","No_Match"
"EOrd20767","NY, administrativeArea2, ocd-division/country:us/state:ny/county:cortland, Cortland County","No_Match"
"EOrd14082","KS, administrativeArea2, ocd-division/country:us/state:ks/county:jackson, Jackson County","No_Match"
"EOrd20759","NY, administrativeArea2, ocd-division/country:us/state:ny/county:columbia, Columbia County","No_Match"
"EOrd18449","MS, administrativeArea2, ocd-division/country:us/state:ms/county:perry, Perry County","No_Match"
"EOrd20758","NY, administrativeArea2, ocd-division/country:us/state:ny/county:washington, Washington County","No_Match"
"EOrd9451","AR, administrativeArea2, ocd-division/country:us/state:ar/county:polk, Polk County","No_Match"
"EOrd18447","MS, administrativeArea2, ocd-division/country:us/state:ms/county:lawrence, Lawrence County","No_Match"
"EOrd9450","AR, administrativeArea2, ocd-division/country:us/state:ar/county:yell, Yell County","No_Match"
"EOrd18448","MS, administrativeArea2, ocd-division/country:us/state:ms/county:yalobusha, Yalobusha County","No_Match"
"EOrd9453","AR, administrativeArea2, ocd-division/country:us/state:ar/county:grant, Grant County","No_Match"
"EOrd18445","MS, administrativeArea2, ocd-division/country:us/state:ms/county:greene, Greene County","No_Match"
"EOrd14087","KS, administrativeArea2, ocd-division/country:us/state:ks/county:marshall, Marshall County","No_Match"
"EOrd9452","AR, administrativeArea2, ocd-division/country:us/state:ar/county:arkansas, Arkansas County","No_Match"
"EOrd18446","MS, administrativeArea2, ocd-division/country:us/state:ms/county:amite, Amite County","No_Match"
"EOrd14088","KS, administrativeArea2, ocd-division/country:us/state:ks/county:brown, Brown County","No_Match"
"EOrd18443","MS, administrativeArea2, ocd-division/country:us/state:ms/county:walthall, Walthall County","No_Match"
"EOrd9455","AR, administrativeArea2, ocd-division/country:us/state:ar/county:pike, Pike County","No_Match"
"EOrd14089","KS, administrativeArea2, ocd-division/country:us/state:ks/county:pratt, Pratt County","No_Match"
"EOrd18444","MS, administrativeArea2, ocd-division/country:us/state:ms/county:calhoun, Calhoun County","No_Match"
"EOrd9454","AR, administrativeArea2, ocd-division/country:us/state:ar/county:bradley, Bradley County","No_Match"
"EOrd11810","IA, administrativeArea2, ocd-division/country:us/state:ia/county:marion, Marion County","No_Match"
"EOrd9457","AR, administrativeArea2, ocd-division/country:us/state:ar/county:perry, Perry County","No_Match"
"EOrd9456","AR, administrativeArea2, ocd-division/country:us/state:ar/county:scott, Scott County","No_Match"
"EOrd9459","AR, administrativeArea2, ocd-division/country:us/state:ar/county:prairie, Prairie County","No_Match"
"EOrd9458","AR, administrativeArea2, ocd-division/country:us/state:ar/county:nevada, Nevada County","No_Match"
"EOrd11814","IA, administrativeArea2, ocd-division/country:us/state:ia/county:bremer, Bremer County","No_Match"
"EOrd11813","IA, administrativeArea2, ocd-division/country:us/state:ia/county:plymouth, Plymouth County","No_Match"
"EOrd11812","IA, administrativeArea2, ocd-division/country:us/state:ia/county:benton, Benton County","No_Match"
"EOrd11811","IA, administrativeArea2, ocd-division/country:us/state:ia/county:boone, Boone County","No_Match"
"EOrd20751","NY, administrativeArea2, ocd-division/country:us/state:ny/county:cayuga, Cayuga County","No_Match"
"EOrd14072","KS, administrativeArea2, ocd-division/country:us/state:ks/county:seward, Seward County","No_Match"
"EOrd18430","MS, administrativeArea2, ocd-division/country:us/state:ms/county:wayne, Wayne County","No_Match"
"EOrd20750","NY, administrativeArea2, ocd-division/country:us/state:ny/county:clinton, Clinton County","No_Match"
"EOrd14073","KS, administrativeArea2, ocd-division/country:us/state:ks/county:pottawatomie, Pottawatomie County","No_Match"
"EOrd18431","MS, administrativeArea2, ocd-division/country:us/state:ms/county:clay, Clay County","No_Match"
"EOrd20753","NY, administrativeArea2, ocd-division/country:us/state:ny/county:sullivan, Sullivan County","No_Match"
"EOrd14074","KS, administrativeArea2, ocd-division/country:us/state:ks/county:cherokee, Cherokee County","No_Match"
"EOrd20752","NY, administrativeArea2, ocd-division/country:us/state:ny/county:cattaraugus, Cattaraugus County","No_Match"
"EOrd14075","KS, administrativeArea2, ocd-division/country:us/state:ks/county:labette, Labette County","No_Match"
"EOrd20755","NY, administrativeArea2, ocd-division/country:us/state:ny/county:warren, Warren County","No_Match"
"EOrd20754","NY, administrativeArea2, ocd-division/country:us/state:ny/county:madison, Madison County","No_Match"
"EOrd20757","NY, administrativeArea2, ocd-division/country:us/state:ny/county:herkimer, Herkimer County","No_Match"
"EOrd14070","KS, administrativeArea2, ocd-division/country:us/state:ks/county:franklin, Franklin County","No_Match"
"EOrd20756","NY, administrativeArea2, ocd-division/country:us/state:ny/county:livingston, Livingston County","No_Match"
"EOrd14071","KS, administrativeArea2, ocd-division/country:us/state:ks/county:sumner, Sumner County","No_Match"
"EOrd20748","NY, administrativeArea2, ocd-division/country:us/state:ny/county:wayne, Wayne County","No_Match"
"EOrd18438","MS, administrativeArea2, ocd-division/country:us/state:ms/county:chickasaw, Chickasaw County","No_Match"
"EOrd20747","NY, administrativeArea2, ocd-division/country:us/state:ny/county:steuben, Steuben County","No_Match"
"EOrd18439","MS, administrativeArea2, ocd-division/country:us/state:ms/county:jasper, Jasper County","No_Match"
"EOrd18436","MS, administrativeArea2, ocd-division/country:us/state:ms/county:holmes, Holmes County","No_Match"
"EOrd9440","AR, administrativeArea2, ocd-division/country:us/state:ar/county:newton, Newton County","No_Match"
"EOrd20749","NY, administrativeArea2, ocd-division/country:us/state:ny/county:chemung, Chemung County","No_Match"
"EOrd18437","MS, administrativeArea2, ocd-division/country:us/state:ms/county:stone, Stone County","No_Match"
"EOrd14076","KS, administrativeArea2, ocd-division/country:us/state:ks/county:dickinson, Dickinson County","No_Match"
"EOrd18434","MS, administrativeArea2, ocd-division/country:us/state:ms/county:attala, Attala County","No_Match"
"EOrd9442","AR, administrativeArea2, ocd-division/country:us/state:ar/county:dallas, Dallas County","No_Match"
"EOrd18435","MS, administrativeArea2, ocd-division/country:us/state:ms/county:winston, Winston County","No_Match"
"EOrd14077","KS, administrativeArea2, ocd-division/country:us/state:ks/county:jefferson, Jefferson County","No_Match"
"EOrd9441","AR, administrativeArea2, ocd-division/country:us/state:ar/county:searcy, Searcy County","No_Match"
"EOrd18432","MS, administrativeArea2, ocd-division/country:us/state:ms/county:tishomingo, Tishomingo County","No_Match"
"EOrd14078","KS, administrativeArea2, ocd-division/country:us/state:ks/county:atchison, Atchison County","No_Match"
"EOrd9444","AR, administrativeArea2, ocd-division/country:us/state:ar/county:lafayette, Lafayette County","No_Match"
"EOrd18433","MS, administrativeArea2, ocd-division/country:us/state:ms/county:covington, Covington County","No_Match"
"EOrd14079","KS, administrativeArea2, ocd-division/country:us/state:ks/county:neosho, Neosho County","No_Match"
"EOrd9443","AR, administrativeArea2, ocd-division/country:us/state:ar/county:monroe, Monroe County","No_Match"
"EOrd9446","AR, administrativeArea2, ocd-division/country:us/state:ar/county:st_francis, St. Francis County","No_Match"
"EOrd9445","AR, administrativeArea2, ocd-division/country:us/state:ar/county:little_river, Little River County","No_Match"
"EOrd9448","AR, administrativeArea2, ocd-division/country:us/state:ar/county:poinsett, Poinsett County","No_Match"
"EOrd9447","AR, administrativeArea2, ocd-division/country:us/state:ar/county:ouachita, Ouachita County","No_Match"
"EOrd11803","IA, administrativeArea2, ocd-division/country:us/state:ia/county:marshall, Marshall County","No_Match"
"EOrd11802","IA, administrativeArea2, ocd-division/country:us/state:ia/county:muscatine, Muscatine County","No_Match"
"EOrd9449","AR, administrativeArea2, ocd-division/country:us/state:ar/county:hempstead, Hempstead County","No_Match"
"EOrd11801","IA, administrativeArea2, ocd-division/country:us/state:ia/county:cerro_gordo, Cerro Gordo County","No_Match"
"EOrd11800","IA, administrativeArea2, ocd-division/country:us/state:ia/county:warren, Warren County","No_Match"
"EOrd20740","NY, administrativeArea2, ocd-division/country:us/state:ny/county:chautauqua, Chautauqua County","No_Match"
"EOrd14061","KS, administrativeArea2, ocd-division/country:us/state:ks/county:cowley, Cowley County","No_Match"
"EOrd14062","KS, administrativeArea2, ocd-division/country:us/state:ks/county:ford, Ford County","No_Match"
"EOrd18420","MS, administrativeArea2, ocd-division/country:us/state:ms/county:simpson, Simpson County","No_Match"
"EOrd20742","NY, administrativeArea2, ocd-division/country:us/state:ny/county:jefferson, Jefferson County","No_Match"
"EOrd14063","KS, administrativeArea2, ocd-division/country:us/state:ks/county:harvey, Harvey County","No_Match"
"EOrd20741","NY, administrativeArea2, ocd-division/country:us/state:ny/county:oswego, Oswego County","No_Match"
"EOrd14064","KS, administrativeArea2, ocd-division/country:us/state:ks/county:montgomery, Montgomery County","No_Match"
"EOrd20744","NY, administrativeArea2, ocd-division/country:us/state:ny/county:ontario, Ontario County","No_Match"
"EOrd20743","NY, administrativeArea2, ocd-division/country:us/state:ny/county:st_lawrence, St. Lawrence County","No_Match"
"EOrd20746","NY, administrativeArea2, ocd-division/country:us/state:ny/county:putnam, Putnam County","No_Match"
"EOrd20745","NY, administrativeArea2, ocd-division/country:us/state:ny/county:tompkins, Tompkins County","No_Match"
"EOrd14060","KS, administrativeArea2, ocd-division/country:us/state:ks/county:finney, Finney County","No_Match"
"EOrd20737","NY, administrativeArea2, ocd-division/country:us/state:ny/county:ulster, Ulster County","No_Match"
"EOrd14069","KS, administrativeArea2, ocd-division/country:us/state:ks/county:barton, Barton County","No_Match"
"EOrd18427","MS, administrativeArea2, ocd-division/country:us/state:ms/county:tippah, Tippah County","No_Match"
"EOrd20736","NY, administrativeArea2, ocd-division/country:us/state:ny/county:broome, Broome County","No_Match"
"EOrd18428","MS, administrativeArea2, ocd-division/country:us/state:ms/county:newton, Newton County","No_Match"
"EOrd20739","NY, administrativeArea2, ocd-division/country:us/state:ny/county:schenectady, Schenectady County","No_Match"
"EOrd18425","MS, administrativeArea2, ocd-division/country:us/state:ms/county:leake, Leake County","No_Match"
"EOrd20738","NY, administrativeArea2, ocd-division/country:us/state:ny/county:rensselaer, Rensselaer County","No_Match"
"EOrd18426","MS, administrativeArea2, ocd-division/country:us/state:ms/county:george, George County","No_Match"
"EOrd14065","KS, administrativeArea2, ocd-division/country:us/state:ks/county:lyon, Lyon County","No_Match"
"EOrd18423","MS, administrativeArea2, ocd-division/country:us/state:ms/county:coahoma, Coahoma County","No_Match"
"EOrd9431","AR, administrativeArea2, ocd-division/country:us/state:ar/county:howard, Howard County","No_Match"
"EOrd14066","KS, administrativeArea2, ocd-division/country:us/state:ks/county:miami, Miami County","No_Match"
"EOrd18424","MS, administrativeArea2, ocd-division/country:us/state:ms/county:itawamba, Itawamba County","No_Match"
"EOrd9430","AR, administrativeArea2, ocd-division/country:us/state:ar/county:lincoln, Lincoln County","No_Match"
"EOrd14067","KS, administrativeArea2, ocd-division/country:us/state:ks/county:mcpherson, McPherson County","No_Match"
"EOrd18421","MS, administrativeArea2, ocd-division/country:us/state:ms/county:marion, Marion County","No_Match"
"EOrd9433","AR, administrativeArea2, ocd-division/country:us/state:ar/county:stone, Stone County","No_Match"
"EOrd14068","KS, administrativeArea2, ocd-division/country:us/state:ks/county:ellis, Ellis County","No_Match"
"EOrd18422","MS, administrativeArea2, ocd-division/country:us/state:ms/county:prentiss, Prentiss County","No_Match"
"EOrd9432","AR, administrativeArea2, ocd-division/country:us/state:ar/county:izard, Izard County","No_Match"
"EOrd9435","AR, administrativeArea2, ocd-division/country:us/state:ar/county:fulton, Fulton County","No_Match"
"EOrd9434","AR, administrativeArea2, ocd-division/country:us/state:ar/county:desha, Desha County","No_Match"
"EOrd9437","AR, administrativeArea2, ocd-division/country:us/state:ar/county:lee, Lee County","No_Match"
"EOrd9436","AR, administrativeArea2, ocd-division/country:us/state:ar/county:chicot, Chicot County","No_Match"
"EOrd9439","AR, administrativeArea2, ocd-division/country:us/state:ar/county:cleveland, Cleveland County","No_Match"
"EOrd9438","AR, administrativeArea2, ocd-division/country:us/state:ar/county:montgomery, Montgomery County","No_Match"
"EOrd18429","MS, administrativeArea2, ocd-division/country:us/state:ms/county:grenada, Grenada County","No_Match"
"EOrd22591","PA, administrativeArea2, ocd-division/country:us/state:pa/county:perry, Perry","No_Match"
"EOrd24770","TX, administrativeArea2, ocd-division/country:us/state:tx/county:irion, Irion County","No_Match"
"EOrd22590","PA, administrativeArea2, ocd-division/country:us/state:pa/county:huntingdon, Huntingdon","No_Match"
"EOrd24771","TX, administrativeArea2, ocd-division/country:us/state:tx/county:briscoe, Briscoe County","No_Match"
"EOrd22593","PA, administrativeArea2, ocd-division/country:us/state:pa/county:union, Union","No_Match"
"EOrd22592","PA, administrativeArea2, ocd-division/country:us/state:pa/county:jefferson, Jefferson","No_Match"
"EOrd22595","PA, administrativeArea2, ocd-division/country:us/state:pa/county:tioga, Tioga","No_Match"
"EOrd24774","TX, administrativeArea2, ocd-division/country:us/state:tx/county:glasscock, Glasscock County","No_Match"
"EOrd22594","PA, administrativeArea2, ocd-division/country:us/state:pa/county:mckean, McKean","No_Match"
"EOrd24775","TX, administrativeArea2, ocd-division/country:us/state:tx/county:sterling, Sterling County","No_Match"
"EOrd22597","PA, administrativeArea2, ocd-division/country:us/state:pa/county:warren, Warren","No_Match"
"EOrd24772","TX, administrativeArea2, ocd-division/country:us/state:tx/county:cottle, Cottle County","No_Match"
"EOrd22596","PA, administrativeArea2, ocd-division/country:us/state:pa/county:susquehanna, Susquehanna","No_Match"
"EOrd24773","TX, administrativeArea2, ocd-division/country:us/state:tx/county:stonewall, Stonewall County","No_Match"
"EOrd22599","PA, administrativeArea2, ocd-division/country:us/state:pa/county:snyder, Snyder","No_Match"
"EOrd24778","TX, administrativeArea2, ocd-division/country:us/state:tx/county:mcmullen, McMullen County","No_Match"
"EOrd22598","PA, administrativeArea2, ocd-division/country:us/state:pa/county:clinton, Clinton","No_Match"
"EOrd24779","TX, administrativeArea2, ocd-division/country:us/state:tx/county:kenedy, Kenedy County","No_Match"
"EOrd24776","TX, administrativeArea2, ocd-division/country:us/state:tx/county:motley, Motley County","No_Match"
"EOrd24777","TX, administrativeArea2, ocd-division/country:us/state:tx/county:roberts, Roberts County","No_Match"
"EOrd22580","PA, administrativeArea2, ocd-division/country:us/state:pa/county:somerset, Somerset","No_Match"
"EOrd24760","TX, administrativeArea2, ocd-division/country:us/state:tx/county:schleicher, Schleicher County","No_Match"
"EOrd22582","PA, administrativeArea2, ocd-division/country:us/state:pa/county:columbia, Columbia","No_Match"
"EOrd22581","PA, administrativeArea2, ocd-division/country:us/state:pa/county:armstrong, Armstrong","No_Match"
"EOrd22584","PA, administrativeArea2, ocd-division/country:us/state:pa/county:bradford, Bradford","No_Match"
"EOrd24763","TX, administrativeArea2, ocd-division/country:us/state:tx/county:cochran, Cochran County","No_Match"
"EOrd22583","PA, administrativeArea2, ocd-division/country:us/state:pa/county:carbon, Carbon","No_Match"
"EOrd24764","TX, administrativeArea2, ocd-division/country:us/state:tx/county:dickens, Dickens County","No_Match"
"EOrd22586","PA, administrativeArea2, ocd-division/country:us/state:pa/county:venango, Venango","No_Match"
"EOrd24761","TX, administrativeArea2, ocd-division/country:us/state:tx/county:collingsworth, Collingsworth County","No_Match"
"EOrd22585","PA, administrativeArea2, ocd-division/country:us/state:pa/county:pike, Pike","No_Match"
"EOrd24762","TX, administrativeArea2, ocd-division/country:us/state:tx/county:sherman, Sherman County","No_Match"
"EOrd22588","PA, administrativeArea2, ocd-division/country:us/state:pa/county:bedford, Bedford","No_Match"
"EOrd24767","TX, administrativeArea2, ocd-division/country:us/state:tx/county:oldham, Oldham County","No_Match"
"EOrd22587","PA, administrativeArea2, ocd-division/country:us/state:pa/county:wayne, Wayne","No_Match"
"EOrd24768","TX, administrativeArea2, ocd-division/country:us/state:tx/county:armstrong, Armstrong County","No_Match"
"EOrd24765","TX, administrativeArea2, ocd-division/country:us/state:tx/county:culberson, Culberson County","No_Match"
"EOrd22589","PA, administrativeArea2, ocd-division/country:us/state:pa/county:mifflin, Mifflin","No_Match"
"EOrd24766","TX, administrativeArea2, ocd-division/country:us/state:tx/county:menard, Menard County","No_Match"
"EOrd24769","TX, administrativeArea2, ocd-division/country:us/state:tx/county:edwards, Edwards County","No_Match"
"EOrd20390","NM, administrativeArea2, ocd-division/country:us/state:nm/county:otero, Otero County","No_Match"
"EOrd20391","NM, administrativeArea2, ocd-division/country:us/state:nm/county:eddy, Eddy County","No_Match"
"EOrd22571","PA, administrativeArea2, ocd-division/country:us/state:pa/county:blair, Blair","No_Match"
"EOrd20392","NM, administrativeArea2, ocd-division/country:us/state:nm/county:curry, Curry County","No_Match"
"EOrd22570","PA, administrativeArea2, ocd-division/country:us/state:pa/county:fayette, Fayette","No_Match"
"EOrd20393","NM, administrativeArea2, ocd-division/country:us/state:nm/county:rio_arriba, Rio Arriba County","No_Match"
"EOrd22573","PA, administrativeArea2, ocd-division/country:us/state:pa/county:mercer, Mercer","No_Match"
"EOrd20394","NM, administrativeArea2, ocd-division/country:us/state:nm/county:taos, Taos County","No_Match"
"EOrd13619","IN, administrativeArea2, ocd-division/country:us/state:in/county:switzerland, Switzerland County","No_Match"
"EOrd26931","WI, administrativeArea2, ocd-division/country:us/state:wi/county:iron, Iron County","No_Match"
"EOrd24752","TX, administrativeArea2, ocd-division/country:us/state:tx/county:donley, Donley County","No_Match"
"EOrd22572","PA, administrativeArea2, ocd-division/country:us/state:pa/county:lycoming, Lycoming","No_Match"
"EOrd20395","NM, administrativeArea2, ocd-division/country:us/state:nm/county:grant, Grant County","No_Match"
"EOrd26930","WI, administrativeArea2, ocd-division/country:us/state:wi/county:pepin, Pepin County","No_Match"
"EOrd24753","TX, administrativeArea2, ocd-division/country:us/state:tx/county:lipscomb, Lipscomb County","No_Match"
"EOrd22575","PA, administrativeArea2, ocd-division/country:us/state:pa/county:northumberland, Northumberland","No_Match"
"EOrd20396","NM, administrativeArea2, ocd-division/country:us/state:nm/county:san_miguel, San Miguel County","No_Match"
"EOrd24750","TX, administrativeArea2, ocd-division/country:us/state:tx/county:reagan, Reagan County","No_Match"
"EOrd22574","PA, administrativeArea2, ocd-division/country:us/state:pa/county:adams, Adams","No_Match"
"EOrd20397","NM, administrativeArea2, ocd-division/country:us/state:nm/county:cibola, Cibola County","No_Match"
"EOrd24751","TX, administrativeArea2, ocd-division/country:us/state:tx/county:kinney, Kinney County","No_Match"
"EOrd22577","PA, administrativeArea2, ocd-division/country:us/state:pa/county:indiana, Indiana","No_Match"
"EOrd20398","NM, administrativeArea2, ocd-division/country:us/state:nm/county:luna, Luna County","No_Match"
"EOrd24756","TX, administrativeArea2, ocd-division/country:us/state:tx/county:real, Real County","No_Match"
"EOrd22576","PA, administrativeArea2, ocd-division/country:us/state:pa/county:lawrence, Lawrence","No_Match"
"EOrd20399","NM, administrativeArea2, ocd-division/country:us/state:nm/county:lincoln, Lincoln County","No_Match"
"EOrd24757","TX, administrativeArea2, ocd-division/country:us/state:tx/county:hudspeth, Hudspeth County","No_Match"
"EOrd22579","PA, administrativeArea2, ocd-division/country:us/state:pa/county:clearfield, Clearfield","No_Match"
"EOrd26933","WI, administrativeArea2, ocd-division/country:us/state:wi/county:menominee, Menominee County","No_Match"
"EOrd24754","TX, administrativeArea2, ocd-division/country:us/state:tx/county:shackelford, Shackelford County","No_Match"
"EOrd22578","PA, administrativeArea2, ocd-division/country:us/state:pa/county:crawford, Crawford","No_Match"
"EOrd26932","WI, administrativeArea2, ocd-division/country:us/state:wi/county:florence, Florence County","No_Match"
"EOrd24755","TX, administrativeArea2, ocd-division/country:us/state:tx/county:upton, Upton County","No_Match"
"EOrd24758","TX, administrativeArea2, ocd-division/country:us/state:tx/county:hall, Hall County","No_Match"
"EOrd24759","TX, administrativeArea2, ocd-division/country:us/state:tx/county:coke, Coke County","No_Match"
"EOrd10591","FL, administrativeArea2, ocd-division/country:us/state:fl/county:dixie, Dixie County","No_Match"
"EOrd10592","FL, administrativeArea2, ocd-division/country:us/state:fl/county:gulf, Gulf County","No_Match"
